product_code,name,description,title,artist_code,product_type_code,format,unit_price,unit_cost,status,created,last_updated
297336,CHO001 Rebarbative nauseated,BZ MPEG-1 CHO001 Rebarbative nauseated,Rebarbative nauseated,CHO001,BZ,MPEG-1,2.69,1.5744,AC,2006-10-30 07:27:27.000,2006-07-03 10:25:10.000
297464,NAT001 Bankrupt metonymy,AJ HMCS NAT001 Bankrupt metonymy,Bankrupt metonymy,NAT001,AJ,HMCS,1.99,0.9146,AC,2005-06-24 13:19:07.000,2005-11-06 18:46:15.000
298039,ROS010 Growler cosmeceutical,BL HA ROS010 Growler cosmeceutical,Growler cosmeceutical,ROS010,BL,HA,1.99,0.9544,AC,2007-04-11 19:43:31.000,2005-07-02 01:41:30.000
298587,ANN001 Piss jamoke linhay,CF DV ANN001 Piss jamoke linhay,Piss jamoke linhay,ANN001,CF,DV,5.79,3.6391,AC,2006-06-28 00:40:37.000,2006-12-20 19:12:51.000
299112,CUN001 Zilch deray,CK DVD-9 CUN001 Zilch deray,Zilch deray,CUN001,CK,DVD-9,9.29,5.0642,IN,2006-06-01 02:45:52.000,2006-10-20 08:49:26.000
299573,ROS013 Un- t-ray,AW BSMP ROS013 Un- t-ray,Un- t-ray,ROS013,AW,BSMP,1.19,0.4744,IN,2006-09-25 01:39:17.000,2005-08-03 09:30:49.000
299729,PAO002 Dydler dekko pitcher,AR divX PAO002 Dydler dekko pitcher,Dydler dekko pitcher,PAO002,AR,divX,4.99,2.5968,AC,2007-04-03 18:29:34.000,2006-07-04 14:03:02.000
299733,ORS002 Editions ultracrepidarian,BU HMCS ORS002 Editions ultracrepidarian,Editions ultracrepidarian,ORS002,BU,HMCS,1.69,0.9146,AC,2006-08-18 00:25:49.000,2005-08-27 18:02:27.000
300568,ALB001 Troll hector,CH MCA ALB001 Troll hector,Troll hector,ALB001,CH,MCA,4.09,2.2672,AC,2005-10-10 01:28:25.000,2006-07-02 04:53:57.000
300704,LEO001 Fiddler’s dracontology,CG 3GPP LEO001 Fiddler’s dracontology,Fiddler’s dracontology,LEO001,CG,3GPP,2.69,1.6078,AC,2006-12-18 05:45:35.000,2005-07-25 00:30:13.000
300879,CHE018 Fuck love,BP DSD CHE018 Fuck love,Fuck love,CHE018,BP,DSD,5.09,2.4286,AC,2006-10-04 04:41:18.000,2005-10-20 05:14:57.000
300921,JOL001 Globesity overclass nutraceutical,BO ALS JOL001 Globesity overclass nutraceutical,Globesity overclass nutraceutical,JOL001,BO,ALS,0.69,0.4883,AC,2005-08-03 08:03:36.000,2005-12-13 01:11:09.000
301051,CAS007 Hook money,CK SACD CAS007 Hook money,Hook money,CAS007,CK,SACD,6.99,3.2358,AC,2005-06-05 23:59:15.000,2006-08-02 05:21:56.000
301233,CHA017 Hunger say,CJ HMC CHA017 Hunger say,Hunger say,CHA017,CJ,HMC,2.99,1.5089,AC,2005-10-23 04:22:23.000,2006-04-11 23:41:37.000
301295,ARN001 Mesh television,CA DVD-10 ARN001 Mesh television,Mesh television,ARN001,CA,DVD-10,9.99,5.9432,AC,2007-03-31 01:46:07.000,2006-07-21 18:32:03.000
301565,NUN002 Ring horseback,CC MPEG-1 NUN002 Ring horseback,Ring horseback,NUN002,CC,MPEG-1,2.59,1.5744,AC,2007-01-29 02:02:07.000,2007-01-17 06:26:50.000
301605,ORN001 Zoochosis niche,BG 3GPP ORN001 Zoochosis niche,Zoochosis niche,ORN001,BG,3GPP,2.39,1.6078,AC,2006-12-06 22:47:48.000,2007-04-01 01:22:45.000
302101,DIE001 Triple-drug agitory,AE BSMP DIE001 Triple-drug agitory,Triple-drug agitory,DIE001,AE,BSMP,1.19,0.4744,AC,2005-06-29 08:20:15.000,2005-05-23 04:52:06.000
302341,AMB001 Sleeping metoposcopist,BN AB-ACD AMB001 Sleeping metoposcopist,Sleeping metoposcopist,AMB001,BN,AB-ACD,2.69,1.3351,AC,2006-05-11 10:28:15.000,2005-11-18 04:54:09.000
302361,TON001 My pettifogging shade,BZ DV TON001 My pettifogging shade,My pettifogging shade,TON001,BZ,DV,6.39,3.6391,AC,2007-01-30 12:11:18.000,2006-06-01 02:10:17.000
302377,ING001 De abbreviation,BQ HMC ING001 De abbreviation,De abbreviation,ING001,BQ,HMC,2.89,1.5089,AC,2006-05-01 13:28:39.000,2007-04-21 21:53:13.000
303064,JAD003 Allohistory kilometre,CG MPEG-1 JAD003 Allohistory kilometre,Allohistory kilometre,JAD003,CG,MPEG-1,3.09,1.5744,IN,2007-02-28 19:47:44.000,2007-02-17 11:10:16.000
303142,CHE004 V-mail shufti,AO BSMP CHE004 V-mail shufti,V-mail shufti,CHE004,AO,BSMP,0.79,0.4744,AC,2006-10-13 05:48:19.000,2007-04-06 04:57:47.000
303146,CLA017 Cooties absquatulate,AW DV CLA017 Cooties absquatulate,Cooties absquatulate,CLA017,AW,DV,6.19,3.6391,AC,2006-10-11 22:25:13.000,2005-08-11 22:18:39.000
303763,NIC002 Financephalograph shade vilipend,BF MPEG-1 NIC002 Financephalograph shade vilipend,Financephalograph shade vilipend,NIC002,BF,MPEG-1,3.19,1.5744,AC,2006-08-22 00:11:47.000,2006-01-09 09:33:16.000
304264,ROS001 Numbers skunk,AM DSD ROS001 Numbers skunk,Numbers skunk,ROS001,AM,DSD,5.19,2.4286,QC,2006-05-21 19:16:52.000,2005-12-30 15:00:35.000
304348,CEA002 Ice mistress,AL AB-CG CEA002 Ice mistress,Ice mistress,CEA002,AL,AB-CG,1.59,1.1392,AC,2005-08-02 20:12:44.000,2005-08-15 05:14:18.000
305013,ALI003 Sciolist volitation,AD HMCS ALI003 Sciolist volitation,Sciolist volitation,ALI003,AD,HMCS,1.89,0.9146,AC,2006-09-02 05:58:37.000,2006-06-14 09:45:42.000
305272,JAC004 Rosa mogadored,BY SACD JAC004 Rosa mogadored,Rosa mogadored,JAC004,BY,SACD,7.39,3.2358,QC,2006-12-16 21:33:44.000,2006-08-23 18:15:20.000
305305,CHA002 Sandboy calendar,AX HA CHA002 Sandboy calendar,Sandboy calendar,CHA002,AX,HA,1.69,0.9544,AC,2006-04-26 20:42:48.000,2006-09-14 09:43:15.000
305351,CEL007 Datacasting year,AW SACD CEL007 Datacasting year,Datacasting year,CEL007,AW,SACD,6.89,3.2358,AC,2006-05-17 18:27:49.000,2006-04-05 02:51:00.000
306062,ADE002 Cadastral meaning,CD DV ADE002 Cadastral meaning,Cadastral meaning,ADE002,CD,DV,5.89,3.6391,AC,2006-08-20 21:15:12.000,2006-02-04 18:31:07.000
306647,ZET001 Sitooterie handfasting tweenie,AN MPEG-1 ZET001 Sitooterie handfasting tweenie,Sitooterie handfasting tweenie,ZET001,AN,MPEG-1,3.09,1.5744,AC,2005-11-20 12:38:15.000,2006-11-15 16:20:33.000
306902,IRV001 Leg people hatter,AU DVD-9 IRV001 Leg people hatter,Leg people hatter,IRV001,AU,DVD-9,9.09,5.0642,AC,2005-09-10 19:52:18.000,2007-02-18 09:50:08.000
307706,VIO001 Larry davy,CF RA VIO001 Larry davy,Larry davy,VIO001,CF,RA,0.49,0.2795,AC,2006-08-22 14:40:17.000,2006-03-06 13:01:54.000
308288,STE001 Doolally sleeping,AV HA STE001 Doolally sleeping,Doolally sleeping,STE001,AV,HA,1.79,0.9544,AC,2006-10-12 18:23:12.000,2005-06-26 23:45:08.000
308523,IZZ001 China advertising,BB MPEG-1 IZZ001 China advertising,China advertising,IZZ001,BB,MPEG-1,2.99,1.5744,AC,2006-06-16 07:22:34.000,2006-01-12 22:55:31.000
308711,LET001 Macilent education,CK HSMP LET001 Macilent education,Macilent education,LET001,CK,HSMP,0.99,0.4074,AC,2005-05-29 05:23:19.000,2005-11-27 12:45:27.000
308718,ADI001 Cheat-bread send,AD DVD-18 ADI001 Cheat-bread send,Cheat-bread send,ADI001,AD,DVD-18,11.09,6.3542,AC,2006-11-11 11:06:29.000,2005-11-06 07:26:51.000
309128,ROS012 Octothorpe like,AU DSD ROS012 Octothorpe like,Octothorpe like,ROS012,AU,DSD,5.09,2.4286,AC,2005-11-16 01:17:29.000,2005-09-12 19:32:29.000
309483,GRA003 Wind globesity,CF 3GPP GRA003 Wind globesity,Wind globesity,GRA003,CF,3GPP,2.49,1.6078,AC,2005-07-12 04:02:42.000,2006-12-20 07:51:27.000
309659,JED002 Rich e-thrombosis,BI ALS JED002 Rich e-thrombosis,Rich e-thrombosis,JED002,BI,ALS,0.79,0.4883,AC,2006-11-22 14:40:12.000,2005-10-19 04:22:31.000
309856,CIL001 Proves ginglyform,BN MCA CIL001 Proves ginglyform,Proves ginglyform,CIL001,BN,MCA,3.89,2.2672,AC,2006-03-20 10:33:50.000,2006-10-29 15:23:41.000
310496,CHL002 Barrel dogsbody,AX MPEG-2 CHL002 Barrel dogsbody,Barrel dogsbody,CHL002,AX,MPEG-2,5.89,3.0547,AC,2006-09-27 09:54:30.000,2007-02-12 12:30:50.000
310857,CHR025 Octothorpe jejune,CF SACD CHR025 Octothorpe jejune,Octothorpe jejune,CHR025,CF,SACD,6.99,3.2358,IN,2006-12-14 09:55:36.000,2005-08-15 16:56:35.000
311202,IGN001 Thaumaturgy bogus,BB HMC IGN001 Thaumaturgy bogus,Thaumaturgy bogus,IGN001,BB,HMC,3.09,1.5089,AC,2005-06-19 21:50:31.000,2006-06-06 13:43:52.000
312501,EUG001 Business nebbishy,BG AB-ACD EUG001 Business nebbishy,Business nebbishy,EUG001,BG,AB-ACD,2.69,1.3351,AC,2006-11-27 08:32:06.000,2006-09-13 09:04:04.000
312813,DON001 Zip wax,CF DVD-18 DON001 Zip wax,Zip wax,DON001,CF,DVD-18,11.09,6.3542,AC,2007-03-27 15:26:51.000,2006-02-10 22:15:57.000
312826,JAM005 Long zilch,AP AB-CG JAM005 Long zilch,Long zilch,JAM005,AP,AB-CG,1.69,1.1392,AC,2006-11-23 07:35:47.000,2006-03-19 23:04:49.000
312941,DID001 Humble dots,CC H.264 DID001 Humble dots,Humble dots,DID001,CC,H.264,0.59,0.1866,AC,2005-09-17 14:56:25.000,2005-08-23 20:09:26.000
313177,CLA010 Blood site,BJ AB-CG CLA010 Blood site,Blood site,CLA010,BJ,AB-CG,1.79,1.1392,QC,2006-10-23 11:35:50.000,2005-11-06 03:37:48.000
313283,JIM001 Loblolly cobot,BF AB-Z3 JIM001 Loblolly cobot,Loblolly cobot,JIM001,BF,AB-Z3,1.59,0.8474,AC,2006-11-01 07:59:17.000,2006-10-10 06:30:00.000
313542,DIO002 Cancrine going,CE MPEG-2 DIO002 Cancrine going,Cancrine going,DIO002,CE,MPEG-2,5.69,3.0547,AC,2005-12-05 06:48:45.000,2006-12-29 02:08:04.000
313676,CAY001 Bottle west,AK H.264 CAY001 Bottle west,Bottle west,CAY001,AK,H.264,0.29,0.1866,AC,2006-09-16 22:43:11.000,2006-02-08 13:48:19.000
313932,DOM001 Dysmorphia house,CC BSMP DOM001 Dysmorphia house,Dysmorphia house,DOM001,CC,BSMP,0.99,0.4744,AC,2007-04-03 21:47:38.000,2006-07-31 11:54:56.000
314151,ILA001 Rafting rhinotillexomania sarcophagus,BM RA ILA001 Rafting rhinotillexomania sarcophagus,Rafting rhinotillexomania sarcophagus,ILA001,BM,RA,0.69,0.2795,AC,2006-08-09 16:03:46.000,2007-03-21 18:23:15.000
314652,DEL001 Humongous golf,BO DV DEL001 Humongous golf,Humongous golf,DEL001,BO,DV,6.09,3.6391,AC,2006-10-30 01:36:38.000,2005-12-24 17:31:23.000
314863,EME001 Bridle infowar,AB divX EME001 Bridle infowar,Bridle infowar,EME001,AB,divX,4.99,2.5968,AC,2006-04-05 17:45:33.000,2005-07-11 12:46:06.000
314942,VEL001 Open relative,AM ACD VEL001 Open relative,Open relative,VEL001,AM,ACD,6.29,3.6965,AC,2005-12-14 07:21:51.000,2005-12-28 15:44:18.000
316049,CHA006 Diabesity segue melt,BH HMC CHA006 Diabesity segue melt,Diabesity segue melt,CHA006,BH,HMC,2.79,1.5089,AC,2005-12-18 21:41:19.000,2006-08-16 02:12:33.000
316267,EVE001 Glycomics sail,BY HMC EVE001 Glycomics sail,Glycomics sail,EVE001,BY,HMC,3.39,1.5089,AC,2006-03-31 07:08:07.000,2005-07-02 11:01:41.000
316863,CEC003 From persons,BH divX CEC003 From persons,From persons,CEC003,BH,divX,4.79,2.5968,AC,2006-02-08 17:51:42.000,2006-10-07 19:33:24.000
317235,DEN001 Etaoin un-,AF divX DEN001 Etaoin un-,Etaoin un-,DEN001,AF,divX,4.79,2.5968,AC,2006-08-30 05:09:47.000,2005-07-23 10:58:52.000
317952,ARA001 Crow hard t,AS ALS ARA001 Crow hard t,Crow hard t,ARA001,AS,ALS,0.69,0.4883,AC,2006-01-26 07:11:01.000,2007-03-14 03:18:57.000
318056,ZIT001 School handsel,AV DVD-18 ZIT001 School handsel,School handsel,ZIT001,AV,DVD-18,10.89,6.3542,IN,2006-08-06 19:38:07.000,2006-07-09 07:07:04.000
318202,CHE001 Open chaise,CC AB-Z3 CHE001 Open chaise,Open chaise,CHE001,CC,AB-Z3,1.49,0.8474,AC,2007-02-02 09:00:06.000,2005-12-07 02:58:40.000
318330,CAT010 Compasses chalk,AB DVD-9 CAT010 Compasses chalk,Compasses chalk,CAT010,AB,DVD-9,8.89,5.0642,AC,2006-08-07 18:35:44.000,2006-11-17 09:42:57.000
318591,RAF001 Hebetude pale,BU MPEG-2 RAF001 Hebetude pale,Hebetude pale,RAF001,BU,MPEG-2,5.89,3.0547,AC,2005-12-06 11:27:43.000,2005-06-13 06:18:30.000
318653,ANG002 Bee’s frisbee,AR HMCS ANG002 Bee’s frisbee,Bee’s frisbee,ANG002,AR,HMCS,1.49,0.9146,AC,2005-10-12 08:48:43.000,2006-10-13 13:18:31.000
319167,CAT007 Bar rigged.,AM DSD CAT007 Bar rigged.,Bar rigged.,CAT007,AM,DSD,4.89,2.4286,AC,2006-07-16 21:19:56.000,2005-08-10 00:45:19.000
319295,CHA008 Lithophone goes,CJ MPEG-1 CHA008 Lithophone goes,Lithophone goes,CHA008,CJ,MPEG-1,2.99,1.5744,AC,2006-08-31 04:09:16.000,2005-08-25 00:02:15.000
319926,CHA012 Wonk chunder,BC HMCS CHA012 Wonk chunder,Wonk chunder,CHA012,BC,HMCS,1.79,0.9146,AC,2006-11-11 07:43:49.000,2006-08-16 13:10:38.000
320088,CHR024 Biosurgery heebie-jeebies,AD HMC CHR024 Biosurgery heebie-jeebies,Biosurgery heebie-jeebies,CHR024,AD,HMC,3.09,1.5089,AC,2005-06-01 02:12:23.000,2006-02-28 03:12:47.000
320693,ANT001 Pay prebuttal,BB SACD ANT001 Pay prebuttal,Pay prebuttal,ANT001,BB,SACD,7.19,3.2358,AC,2006-08-13 23:42:24.000,2005-06-30 00:50:04.000
321728,NOR001 Union swazzle,CK AB-ACD NOR001 Union swazzle,Union swazzle,NOR001,CK,AB-ACD,2.39,1.3351,AC,2005-07-31 05:44:34.000,2006-01-23 13:33:18.000
322385,JAS001 Cry roger’s,BD BSMP JAS001 Cry roger’s,Cry roger’s,JAS001,BD,BSMP,0.59,0.4744,AC,2006-01-17 11:25:21.000,2005-12-30 19:27:16.000
322579,CHA007 Pulchritudinous ascian,AY AB-Z3 CHA007 Pulchritudinous ascian,Pulchritudinous ascian,CHA007,AY,AB-Z3,1.59,0.8474,AC,2005-08-24 23:55:33.000,2005-11-24 06:55:20.000
322723,COL002 Spitting swashbuckling,CD RA COL002 Spitting swashbuckling,Spitting swashbuckling,COL002,CD,RA,0.49,0.2795,AC,2005-10-20 12:18:07.000,2007-03-26 21:00:17.000
322977,HOD001 Kick eleemosynary,CH MPEG-4 HOD001 Kick eleemosynary,Kick eleemosynary,HOD001,CH,MPEG-4,7.49,3.6609,AC,2006-10-26 02:43:31.000,2007-02-21 15:48:55.000
323404,CLA021 Man hockey-sticks,CG MPEG-2 CLA021 Man hockey-sticks,Man hockey-sticks,CLA021,CG,MPEG-2,5.79,3.0547,AC,2006-04-04 13:25:03.000,2006-04-16 05:34:36.000
323597,CHE001 Welkin brobdingnagian,AW DSD CHE001 Welkin brobdingnagian,Welkin brobdingnagian,CHE001,AW,DSD,5.09,2.4286,QC,2006-02-15 11:09:05.000,2006-01-30 08:19:56.000
324451,JOH004 Bluejacking mumpsimus,AR DVD-18 JOH004 Bluejacking mumpsimus,Bluejacking mumpsimus,JOH004,AR,DVD-18,10.89,6.3542,AC,2006-08-15 16:21:44.000,2006-06-15 11:06:13.000
324862,JOJ001 Eggplant tub,AP DSD JOJ001 Eggplant tub,Eggplant tub,JOJ001,AP,DSD,5.09,2.4286,IN,2005-09-06 05:10:52.000,2005-06-16 06:16:22.000
325448,BER002 Prefix waffling,AC MPEG-1 BER002 Prefix waffling,Prefix waffling,BER002,AC,MPEG-1,2.69,1.5744,AC,2006-10-10 02:36:20.000,2006-07-16 07:46:15.000
325894,MAR005 Neurotheology gruntled,BK DVD-10 MAR005 Neurotheology gruntled,Neurotheology gruntled,MAR005,BK,DVD-10,9.99,5.9432,AC,2005-10-10 01:32:28.000,2005-08-16 22:44:06.000
325916,JER009 Darby hypnobioscope.,CH DV JER009 Darby hypnobioscope.,Darby hypnobioscope.,JER009,CH,DV,6.19,3.6391,AC,2006-02-10 15:52:06.000,2005-08-30 17:08:54.000
326015,CAT004 Ignorals bones,AO MPEG-4 CAT004 Ignorals bones,Ignorals bones,CAT004,AO,MPEG-4,7.29,3.6609,AC,2005-08-21 14:30:36.000,2007-02-10 19:42:08.000
326603,SAN003 Dactylonomy we,AC MCA SAN003 Dactylonomy we,Dactylonomy we,SAN003,AC,MCA,4.29,2.2672,AC,2007-01-31 07:08:46.000,2006-08-13 00:23:31.000
326848,MAR001 Tucker shake,BY ACD MAR001 Tucker shake,Tucker shake,MAR001,BY,ACD,6.19,3.6965,AC,2005-06-02 19:47:12.000,2006-05-11 11:48:15.000
327213,CLA021 Cack-handed freegan,BT MPEG-2 CLA021 Cack-handed freegan,Cack-handed freegan,CLA021,BT,MPEG-2,5.59,3.0547,IN,2006-06-22 01:56:55.000,2006-02-09 17:39:15.000
327224,JAM003 Catsup philogynist,AZ HSMP JAM003 Catsup philogynist,Catsup philogynist,JAM003,AZ,HSMP,0.89,0.4074,AC,2006-09-29 09:21:42.000,2006-03-28 15:59:02.000
327595,NAT001 Gingerly archaeology,AF AB-ACD NAT001 Gingerly archaeology,Gingerly archaeology,NAT001,AF,AB-ACD,2.59,1.3351,AC,2005-09-05 19:27:16.000,2005-09-15 09:00:30.000
327967,DIO001 Carnage katy,BK divX DIO001 Carnage katy,Carnage katy,DIO001,BK,divX,4.79,2.5968,AC,2005-10-23 13:10:32.000,2006-03-07 19:25:50.000
328404,CIL001 Forte oar,AP H.264 CIL001 Forte oar,Forte oar,CIL001,AP,H.264,0.49,0.1866,AC,2005-08-21 23:22:27.000,2005-09-07 22:11:21.000
328678,BER003 Mess sockdolager,AT HA BER003 Mess sockdolager,Mess sockdolager,BER003,AT,HA,2.29,0.9544,AC,2007-03-30 00:47:04.000,2007-04-06 08:22:23.000
329233,CAY002 Talk lish,BF MPEG-4 CAY002 Talk lish,Talk lish,CAY002,BF,MPEG-4,7.69,3.6609,AC,2006-03-21 19:55:16.000,2006-12-06 13:32:16.000
329403,CLA014 Lightcraft over,BV MPEG-1 CLA014 Lightcraft over,Lightcraft over,CLA014,BV,MPEG-1,3.19,1.5744,AC,2007-02-07 12:27:33.000,2006-02-14 23:31:17.000
329631,FIF001 Paralipsis mysteries,BM ALS FIF001 Paralipsis mysteries,Paralipsis mysteries,FIF001,BM,ALS,0.99,0.4883,WD,2006-05-04 13:40:13.000,2006-02-26 06:12:46.000
330041,MAR004 Collaboratory leather,AW HMC MAR004 Collaboratory leather,Collaboratory leather,MAR004,AW,HMC,3.29,1.5089,AC,2006-06-05 12:35:31.000,2005-10-03 04:49:39.000
330521,ALE001 Flapdoodle force,CJ AB-Z3 ALE001 Flapdoodle force,Flapdoodle force,ALE001,CJ,AB-Z3,1.49,0.8474,AC,2006-10-13 06:10:55.000,2006-02-01 18:42:09.000
330779,HUM004 Frick other,BK ALS HUM004 Frick other,Frick other,HUM004,BK,ALS,1.09,0.4883,AC,2007-04-08 06:35:01.000,2005-10-28 09:49:15.000
330832,CUN001 Brassed neuroeconomics,BV HMCS CUN001 Brassed neuroeconomics,Brassed neuroeconomics,CUN001,BV,HMCS,1.59,0.9146,AC,2005-06-17 02:08:57.000,2005-07-23 10:11:11.000
330865,EST002 Lead-pipe cymbocephalic.,BA divX EST002 Lead-pipe cymbocephalic.,Lead-pipe cymbocephalic.,EST002,BA,divX,4.89,2.5968,AC,2007-04-21 16:11:41.000,2005-12-10 02:46:44.000
331378,JEF004 Molecular gargalesis,CF AB-CG JEF004 Molecular gargalesis,Molecular gargalesis,JEF004,CF,AB-CG,2.09,1.1392,AC,2007-01-23 02:35:05.000,2005-05-28 02:42:40.000
331605,CLA004 Pogey tide,CK DVD-18 CLA004 Pogey tide,Pogey tide,CLA004,CK,DVD-18,11.09,6.3542,AC,2005-09-22 15:45:04.000,2005-08-19 05:55:06.000
331845,IRW001 Unobtanium raining,BI DVD-10 IRW001 Unobtanium raining,Unobtanium raining,IRW001,BI,DVD-10,10.09,5.9432,AC,2005-05-22 15:22:26.000,2006-08-09 05:47:30.000
331862,VIN001 Minute pair scotch,AR Sorenson VIN001 Minute pair scotch,Minute pair scotch,VIN001,AR,Sorenson,6.09,3.6462,AC,2005-08-02 08:27:45.000,2006-09-05 19:38:49.000
331928,CIS001 Moot brummagem,BM xVid CIS001 Moot brummagem,Moot brummagem,CIS001,BM,xVid,4.39,1.8227,AC,2006-09-16 16:02:02.000,2006-03-02 13:12:43.000
332465,JAY008 Spamdexing inquire,BH Sorenson JAY008 Spamdexing inquire,Spamdexing inquire,JAY008,BH,Sorenson,6.29,3.6462,AC,2006-10-05 01:13:49.000,2005-11-22 13:15:02.000
332602,HOR001 Larry hames,BC ALS HOR001 Larry hames,Larry hames,HOR001,BC,ALS,0.99,0.4883,AC,2006-02-16 23:28:58.000,2005-06-25 05:32:14.000
332932,CAR011 Incarnadine than,BI AB-CG CAR011 Incarnadine than,Incarnadine than,CAR011,BI,AB-CG,1.69,1.1392,IN,2006-06-13 18:14:52.000,2005-07-14 15:39:14.000
333291,ANA003 Otpotss legs,CI DVD-9 ANA003 Otpotss legs,Otpotss legs,ANA003,CI,DVD-9,9.29,5.0642,AC,2006-03-30 20:26:37.000,2007-01-20 14:41:10.000
333292,SER001 Chronotherapy traffic,BW ALS SER001 Chronotherapy traffic,Chronotherapy traffic,SER001,BW,ALS,0.99,0.4883,AC,2007-01-27 14:57:02.000,2006-06-24 05:44:32.000
333391,JAI002 Anthropologist spendthrift,AT MPEG-4 JAI002 Anthropologist spendthrift,Anthropologist spendthrift,JAI002,AT,MPEG-4,7.19,3.6609,AC,2007-02-02 16:53:23.000,2007-01-25 06:26:40.000
334077,CIC001 Full petard cenatory,CC H.264 CIC001 Full petard cenatory,Full petard cenatory,CIC001,CC,H.264,0.59,0.1866,AC,2007-02-26 11:31:43.000,2005-09-26 15:02:49.000
334287,JAY007 Ghosts food nutrigenomics,BS MPEG-2 JAY007 Ghosts food nutrigenomics,Ghosts food nutrigenomics,JAY007,BS,MPEG-2,5.69,3.0547,AC,2007-03-16 19:49:58.000,2005-07-03 20:09:25.000
335333,EDW001 Sick puritans,AB ACD EDW001 Sick puritans,Sick puritans,EDW001,AB,ACD,5.89,3.6965,AC,2007-03-18 16:00:48.000,2005-12-17 07:47:03.000
335529,HYR001 Brown shoes,BW HA HYR001 Brown shoes,Brown shoes,HYR001,BW,HA,1.99,0.9544,AC,2006-08-19 21:12:34.000,2005-10-28 01:00:22.000
335716,ALA002 Synecdoche wood,AQ DVD-5 ALA002 Synecdoche wood,Synecdoche wood,ALA002,AQ,DVD-5,7.99,4.8076,AC,2005-08-24 10:00:29.000,2007-01-01 12:03:18.000
335846,CEL007 Singular simoleon,BR DVD-18 CEL007 Singular simoleon,Singular simoleon,CEL007,BR,DVD-18,10.79,6.3542,AC,2006-09-27 11:36:23.000,2006-12-23 22:37:02.000
335917,ROM003 Collins literature mudlark,CG Sorenson ROM003 Collins literature mudlark,Collins literature mudlark,ROM003,CG,Sorenson,6.09,3.6462,AC,2006-08-24 06:26:01.000,2005-06-13 10:26:04.000
336007,CAT003 Prat grindstone,BO divX CAT003 Prat grindstone,Prat grindstone,CAT003,BO,divX,4.69,2.5968,AC,2005-09-09 02:30:49.000,2006-03-14 03:37:57.000
336017,JAS002 Arithmetic formation,AH MPEG-2 JAS002 Arithmetic formation,Arithmetic formation,JAS002,AH,MPEG-2,5.99,3.0547,AC,2005-07-18 06:00:28.000,2006-07-09 18:22:56.000
336539,CHR016 Blot punch,AJ ACD CHR016 Blot punch,Blot punch,CHR016,AJ,ACD,5.89,3.6965,AC,2006-06-30 18:08:52.000,2006-06-15 03:57:31.000
336793,CLA006 Envisage namby-pamby boilerplate,AD HA CLA006 Envisage namby-pamby boilerplate,Envisage namby-pamby boilerplate,CLA006,AD,HA,1.89,0.9544,WD,2006-06-12 00:22:11.000,2006-11-22 02:19:05.000
336803,PER002 Hackneyed cachinnatory,AW H.264 PER002 Hackneyed cachinnatory,Hackneyed cachinnatory,PER002,AW,H.264,0.59,0.1866,AC,2006-10-09 07:16:33.000,2005-06-15 17:40:22.000
337303,CAT005 Dysmorphia acrophony,AR RA CAT005 Dysmorphia acrophony,Dysmorphia acrophony,CAT005,AR,RA,0.99,0.2795,AC,2006-08-26 00:22:55.000,2006-01-08 13:46:27.000
337565,SAL001 His café,BC ALS SAL001 His café,His café,SAL001,BC,ALS,0.49,0.4883,AC,2006-11-24 22:58:43.000,2006-10-18 22:40:28.000
338103,CHA023 Court extranet,BD MPEG-2 CHA023 Court extranet,Court extranet,CHA023,BD,MPEG-2,5.79,3.0547,AC,2005-11-27 01:59:17.000,2007-02-26 12:29:50.000
338244,ELE001 Chic editions,AI SACD ELE001 Chic editions,Chic editions,ELE001,AI,SACD,7.39,3.2358,AC,2006-07-13 21:59:37.000,2007-03-31 14:05:38.000
338302,AGA002 Leucipottomy e-science,AF HMCS AGA002 Leucipottomy e-science,Leucipottomy e-science,AGA002,AF,HMCS,1.59,0.9146,AC,2006-08-15 00:53:14.000,2006-03-18 02:44:44.000
338511,CAR012 Boodle dancer,BX BSMP CAR012 Boodle dancer,Boodle dancer,CAR012,BX,BSMP,0.99,0.4744,AC,2006-06-22 20:15:58.000,2007-01-17 09:56:29.000
338517,SEB001 Silver heat migrate,AJ AB-ACD SEB001 Silver heat migrate,Silver heat migrate,SEB001,AJ,AB-ACD,2.39,1.3351,AC,2006-03-24 13:36:07.000,2006-11-03 13:51:57.000
338623,CHR025 Phenomenon swag,AH MPEG-1 CHR025 Phenomenon swag,Phenomenon swag,CHR025,AH,MPEG-1,3.19,1.5744,QC,2006-09-25 22:08:52.000,2005-11-13 20:20:09.000
338802,FAU001 Whence steganography,AN H.264 FAU001 Whence steganography,Whence steganography,FAU001,AN,H.264,0.39,0.1866,AC,2005-07-25 17:33:10.000,2005-08-10 07:55:21.000
339103,EME001 Beam gander,BD Sorenson EME001 Beam gander,Beam gander,EME001,BD,Sorenson,6.29,3.6462,AC,2007-01-05 10:34:20.000,2005-07-16 05:31:06.000
339198,HOW002 Tail meme,AG Sorenson HOW002 Tail meme,Tail meme,HOW002,AG,Sorenson,6.09,3.6462,AC,2006-02-15 11:01:04.000,2006-08-02 22:35:10.000
340217,CHR018 Qs about,BW DVD-18 CHR018 Qs about,Qs about,CHR018,BW,DVD-18,11.09,6.3542,AC,2005-10-05 10:04:07.000,2006-01-10 16:57:47.000
